id,module,name,kind,display_name,display_category,food_type,item_type,tags,nutrition_source,calories,carbohydrates,lipids,proteins,hunger_change,thirst_change,days_fresh,days_totally_rotten,cant_be_frozen,is_cookable,minutes_to_cook,minutes_to_burn,dangerous_uncooked,packaged,canned_food,cant_eat,spice,good_hot,bad_cold,unhappy_change,boredom_change,stress_change,fatigue_change,endurance_change,food_sickness_change,poison_power,alcohol_power,evolved_recipe,evolved_recipe_name,replace_on_cooked,replace_on_rotten,replace_on_use,on_cooked,on_eat,fluid_capacity,fluid_ids,weight,replace_on_deplete,source_file,source_line
Base.Daikon,Base,Daikon,food,Daikon,Food,Vegetables,base:food,,food_keys,54.0,12.59,0.27,1.34,-12.0,-5.0,5,8,,,,,,,,,,,,,,,,,,,,Soup:6;Stew:12;Pie:12;Stir fry:12;Salad:4;Rice:12;Pasta:12,,,,,,,,,0.2,,items/food.txt,14275
Base.Dandelions,Base,Dandelions,food,Dandelions,Food,Greens,base:food,,food_keys,25.0,5.0,0.5,1.5,-5.0,,6,10,,,,,,,,,,,,,,,,,,,,Pizza:5;HotDrink:2;Omelette:5;Sandwich:5;Salad:5;Soup:5;Burger:5,Dandelion,,,,,,,,0.1,,items/food.txt,7747
Base.Danish,Base,Danish,food,Danish,Food,,base:food,,food_keys,263.0,34.0,13.0,4.0,-7.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.1,,items/food.txt,2292
Base.DeadBird,Base,DeadBird,food,Dead Bird,Food,,base:food,,food_keys,161.0,0.5,2.0,22.0,-15.0,,8,12,,true,25,60,true,,,,,true,true,20,,,,,,,,Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10,,,,,,,,,0.1,,items/food.txt,9802
Base.DeadMouse,Base,DeadMouse,food,Dead Mouse,Food,,base:food,base:vermin,food_keys,220.0,0.7,3.15,9.5,-10.0,,6,10,,true,15,50,true,,,,,,,30,,,,,,,,Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10,,,,,,,,,0.05,,items/food.txt,9831
Base.DeadMousePups,Base,DeadMousePups,food,Mouse Pups (Dead),Food,,base:food,base:vermin,food_keys,110.0,0.35,1.58,4.2,-5.0,,6,10,,true,15,50,true,,,,,,,30,,,,,,,,Soup:5;Stew:5;Pie:5;Stir fry:5;Sandwich:5|Cooked;Burger:5|Cooked;Salad:5|Cooked;Rice:5;Pasta:5,,,,,,,,,0.03,,items/food.txt,9885
Base.DeadMousePupsSkinned,Base,DeadMousePupsSkinned,food,Skinned Mouse Pups (Dead),Food,,base:food,base:vermin,food_keys,110.0,0.35,1.58,4.2,-5.0,,6,10,,true,15,50,true,,,,,,,30,,,,,,,,Soup:5;Stew:5;Pie:5;Stir fry:5;Sandwich:5|Cooked;Burger:5|Cooked;Salad:5|Cooked;Rice:5;Pasta:5,,,,,,,,,0.03,,items/food.txt,9912
Base.DeadMouseSkinned,Base,DeadMouseSkinned,food,Skinned Mouse (Dead),Food,,base:food,base:vermin,food_keys,220.0,0.7,3.15,9.5,-10.0,,6,10,,true,15,50,true,,,,,,,30,,,,,,,,Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10,,,,,,,,,0.05,,items/food.txt,9858
Base.DeadRabbit,Base,DeadRabbit,food,Dead Rabbit,Food,,base:food,,food_keys,1730.0,0.0,35.0,330.0,-45.0,,8,12,,true,25,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,1.0,,items/food.txt,9939
Base.DeadRat,Base,DeadRat,food,Dead Rat,Food,,base:food,base:vermin,food_keys,324.0,0.0,16.0,40.0,-22.0,,6,10,,true,20,60,true,,,,,,,30,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15,,,,,,,,,0.2,,items/food.txt,9967
Base.DeadRatBaby,Base,DeadRatBaby,food,Rat Baby (Dead),Food,,base:food,base:vermin,food_keys,174.6,0.0,8.6,21.6,-12.0,,6,10,,true,20,60,true,,,,,,,30,,,,,,,,Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10,,,,,,,,,0.12,,items/food.txt,10021
Base.DeadRatBabySkinned,Base,DeadRatBabySkinned,food,Skinned Rat Baby (Dead),Food,,base:food,base:vermin,food_keys,174.6,0.0,8.6,21.6,-12.0,,6,10,,true,20,60,true,,,,,,,30,,,,,,,,Soup:10;Stew:10;Pie:10;Stir fry:10;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:10;Pasta:10,,,,,,,,,0.12,,items/food.txt,10048
Base.DeadRatSkinned,Base,DeadRatSkinned,food,Skinned Rat (Dead),Food,,base:food,base:vermin,food_keys,324.0,0.0,16.0,40.0,-22.0,,6,10,,true,20,60,true,,,,,,,30,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15,,,,,,,,,0.2,,items/food.txt,9994
Base.DeadSquirrel,Base,DeadSquirrel,food,Dead Squirrel,Food,,base:food,,food_keys,480.0,0.0,15.0,84.8,-32.0,,8,12,,true,25,60,true,,,,,true,true,20,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15,,,,,,,,,0.4,,items/food.txt,10075
Base.DebugFluid,Base,DebugFluid,fluid_container,WaterSource,Tool,,base:normal,,fluid:Water,,,,,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,Water,0.1,,items/normal.txt,4394
Base.Deer_Buck_Head,Base,Deer_Buck_Head,food,Stag Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,items/food.txt,1186
Base.Deer_Doe_Head,Base,Deer_Doe_Head,food,Doe Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,items/food.txt,1174
Base.Deer_Fawn_Head,Base,Deer_Fawn_Head,food,Fawn Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,items/food.txt,1199
Base.DehydratedMeatStick,Base,DehydratedMeatStick,food,Dehydrated Meat Stick,Food,,base:food,,food_keys,100.0,5.3,5.1,21.63,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,12709
Base.DentalFloss,Base,DentalFloss,drainable,Dental Floss,Material,,base:drainable,base:thread,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/drainable.txt,2408
Base.DentedCan,Base,DentedCan,food,Dented Unlabeled Can of Food,Food,,base:food,base:hasmetal,food_keys,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3609
Base.Dip_NachoCheese,Base,Dip_NachoCheese,food,Nacho Cheese,Food,NoExplicit,base:food,,food_keys,630.0,56.0,42.0,14.0,-16.0,,60,75,true,,,,,true,,,true,,,-10,,,,,,,,Pizza:4;Omelette:2;Sandwich:2;Burger:2;Rice:2;Pasta:2;Taco:2;Burrito:2;Stir fry:4,,,,,,,,,0.2,,items/food.txt,12019
Base.Dip_Ranch,Base,Dip_Ranch,food,Ranch,Food,NoExplicit,base:food,,food_keys,867.0,29.0,72.0,14.5,-16.0,,60,75,true,,,,,true,,,true,,,,,,,,,,,Pizza:4;Omelette:2;Sandwich:2;Burger:2;Rice:2;Pasta:2;Taco:2;Burrito:2;Stir fry:4,,,,,,,,,0.2,,items/food.txt,12043
Base.Dip_Salsa,Base,Dip_Salsa,food,Salsa,Food,NoExplicit,base:food,,food_keys,140.0,28.0,0.0,0.0,-16.0,,60,75,true,,,,,true,,,true,,,,,,,,,,,Pizza:4;Omelette:2;Sandwich:2;Burger:2;Rice:2;Pasta:2;Taco:2;Burrito:2;Stir fry:4,,,,,,,,,0.2,,items/food.txt,12066
Base.Dirtbag,Base,Dirtbag,drainable,Sack of Dirt,Material,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Base.EmptySandbag,items/drainable.txt,332
Base.DishCloth,Base,DishCloth,drainable,Dish Towel,Household,,base:drainable,base:cleanstains,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,Base.DishClothWet,items/drainable.txt,2203
Base.Disinfectant,Base,Disinfectant,fluid_container,Bottle of Disinfectant,FirstAid,,base:normal,,fluid:RubbingAlcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,RubbingAlcohol,0.2,,items/normal.txt,8266
Base.DogFoodBag,Base,DogFoodBag,food,Dry Dog Food,Food,DogFood,base:food,base:driedfood,food_keys,,,,,-60.0,,365,547,,,,,,,,true,,,,20,,,,,,,,Stew:15,Dog Food,,,,,,,,2.0,,items/food.txt,10322
Base.Dogfood,Base,Dogfood,food,Canned Dog Food,Food,,base:food,base:hasmetal,food_keys,498.0,77.56,12.58,16.04,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4330
Base.DogfoodOpen,Base,DogfoodOpen,food,Canned Dog Food (Open),Food,DogFood,base:food,base:hasmetal;base:hideuncooked,food_keys,498.0,77.56,12.58,16.04,-30.0,,5,7,,true,10,30,,true,true,,,,,50,,,,,,,,Burger:10|Cooked;Burrito:10|Cooked;Sandwich:10|Cooked;Stew:15;Taco:5|Cooked;AddBaitToChum:30,Dog Food,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4349
Base.Dough,Base,Dough,food,Dough,Food,,base:food,,food_keys,532.0,99.0,6.66,17.7,-15.0,20.0,3,6,,true,40,80,true,,,,,,,-20,,,,,,,,AddBaitToChum:10,,,,,,,,,0.3,,items/food.txt,3088
Base.DoughnutChocolate,Base,DoughnutChocolate,food,Chocolate Donut,Food,,base:food,base:fitstoaster,food_keys,180.0,35.0,15.0,3.0,-7.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.1,,items/food.txt,2583
Base.DoughnutFrosted,Base,DoughnutFrosted,food,Frosted Donut,Food,,base:food,base:fitstoaster,food_keys,180.0,35.0,15.0,3.0,-7.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.1,,items/food.txt,2602
Base.DoughnutJelly,Base,DoughnutJelly,food,Jelly Donut,Food,,base:food,base:fitstoaster,food_keys,180.0,35.0,15.0,3.0,-7.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.1,,items/food.txt,2621
Base.DoughnutPlain,Base,DoughnutPlain,food,Donut,Food,,base:food,base:fitstoaster,food_keys,180.0,35.0,15.0,3.0,-7.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.1,,items/food.txt,2640
Base.DriedApricots,Base,DriedApricots,food,Apricots (Dried),Food,Fruits,base:food,,food_keys,241.0,62.6,0.5,3.4,-16.0,,,,,,,,,,,,,,,,,,,,,,,Cake:16;FruitSalad:8;Pancakes:8;Waffles:8;Muffin:8;Oatmeal:8;PieSweet:16;Salad:8,Apricot,,,,,,,,0.2,,items/food.txt,8721
Base.DriedBlackBeans,Base,DriedBlackBeans,food,Black Beans (Dried),Food,Bean,base:food,base:driedfood,food_keys,3084.0,580.0,0.0,199.0,-60.0,,,,,,,,,true,,true,,,,,,,,,,,,Soup:10;Stew:10;Rice:10;Pasta:10,Black Bean,,,,,,,,2.0,,items/food.txt,4786
Base.DriedChickpeas,Base,DriedChickpeas,food,Chick Peas (Dried),Food,Bean,base:food,base:driedfood,food_keys,2851.0,544.0,0.0,181.0,-60.0,,,,,,,,,true,,true,,,,,,,,,,,,Soup:10;Stew:10;Rice:10;Pasta:10,Chick Pea,,,,,,,,2.0,,items/food.txt,4808
Base.DriedKidneyBeans,Base,DriedKidneyBeans,food,Kidney Beans (Dried),Food,Bean,base:food,base:driedfood,food_keys,3265.0,508.0,13.0,272.0,-60.0,,,,,,,,,true,,true,,,,,,,,,,,,Soup:10;Stew:10;Rice:10;Pasta:10,Kidney Bean,,,,,,,,2.0,,items/food.txt,4830
Base.DriedLentils,Base,DriedLentils,food,Lentils (Dried),Food,Vegetables,base:food,base:driedfood,food_keys,3000.0,540.0,0.0,220.0,-60.0,,,,,,,,,true,,true,,,,,,,,,,,,Soup:10;Stew:10;Rice:10;Pasta:10,Lentil,,,,,,,,2.0,,items/food.txt,4852
Base.DriedSplitPeas,Base,DriedSplitPeas,food,Split Peas (Dried),Food,Vegetables,base:food,base:driedfood,food_keys,2217.0,544.0,0.0,221.0,-60.0,,,,,,,,,true,,true,,,,,,,,,,,,Soup:10;Stew:10;Rice:10;Pasta:10,Split Pea,,,,,,,,2.0,,items/food.txt,4874
Base.DriedWhiteBeans,Base,DriedWhiteBeans,food,White Beans (Dried),Food,Bean,base:food,base:driedfood,food_keys,2823.0,527.0,10.0,188.0,-60.0,,,,,,,,,true,,true,,,,,,,,,,,,Soup:10;Stew:10;Rice:10;Pasta:10,White Bean,,,,,,,,2.0,,items/food.txt,4896
Base.DrinkingGlass,Base,DrinkingGlass,fluid_container,Drinking Glass,WaterContainer,,base:normal,base:glass,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.3,,items/normal.txt,14070
Base.DuctTape,Base,DuctTape,drainable,Duct Tape,Material,,base:drainable,base:tape;base:inferiorbinding;base:simpleweaponbinding,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,items/drainable.txt,473
Base.Dung_Chicken,Base,Dung_Chicken,food,Chicken Droppings,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.01,,items/food.txt,1223
Base.Dung_Cow,Base,Dung_Cow,food,Cow Dung,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,1.0,,items/food.txt,1235
Base.Dung_Deer,Base,Dung_Deer,food,Deer Droppings,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.5,,items/food.txt,1247
Base.Dung_Mouse,Base,Dung_Mouse,food,Mouse Droppings,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.01,,items/food.txt,1259
Base.Dung_Pig,Base,Dung_Pig,food,Pig Dung,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.7,,items/food.txt,1271
Base.Dung_Rabbit,Base,Dung_Rabbit,food,Rabbit Droppings,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,1283
Base.Dung_Raccoon,Base,Dung_Raccoon,food,Raccoon Dung,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,1295
Base.Dung_Rat,Base,Dung_Rat,food,Rat Droppings,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.01,,items/food.txt,1307
Base.Dung_Sheep,Base,Dung_Sheep,food,Sheep Dung,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.5,,items/food.txt,1319
Base.Dung_Turkey,Base,Dung_Turkey,food,Turkey Dung,Junk,,base:food,base:iscompostable,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.01,,items/food.txt,1211
Base.Edamame,Base,Edamame,food,Edamame,Food,Vegetables,base:food,,food_keys,25.0,10.45,0.45,3.95,-5.0,,3,5,,,,,,,,,,,,,,,,,,,,Soup:5;Stew:5;Stir fry:5;Rice:5,,,,,,,,,0.1,,items/food.txt,14295
Base.Egg,Base,Egg,food,Egg,Food,Egg,base:food,base:egg,food_keys,63.0,0.32,4.18,5.55,-7.0,,14,21,false,true,4,20,true,,,,,,,,,,,,,,,Stir fry:7;Rice:7;Pasta:7;Sandwich:7|Cooked;Burger:7|Cooked;Salad:7|Cooked;Burrito:7|Cooked;Taco:3|Cooked;Soup:7;Stew:7,,,,,,,,,0.1,,items/food.txt,5416
Base.EggBoiled,Base,EggBoiled,food,Egg (Boiled),Food,Egg,base:food,,food_keys,63.0,0.32,4.18,5.55,-10.0,,3,6,,,,,,,,,,,,,,,,,,,,Sandwich:10;Burger:10;Salad:10;Burrito:10;Taco:5;Soup:10;Stew:10,Egg,,,,,,,,0.1,,items/food.txt,5340
Base.EggCarton,Base,EggCarton,food,Egg Carton,Food,,base:food,,food_keys,,,,,,,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,items/food.txt,5442
Base.EggOmelette,Base,EggOmelette,food,Omelette,Food,Egg,base:food,,food_keys,120.0,0.52,6.18,10.55,-20.0,,3,6,,,,,,,,,,,,,,,,,,,,Sandwich:20;Burger:20;Salad:20;Burrito:20;Taco:10,,,,,,,,,0.1,,items/food.txt,5360
Base.EggPoached,Base,EggPoached,food,Egg (Poached),Food,Egg,base:food,,food_keys,63.0,0.32,4.18,5.55,-10.0,,3,6,,,,,,,,,,,,,,,,,,,,Sandwich:10;Burger:10;Salad:10;Burrito:10;Taco:5,,,,,,,,,0.1,,items/food.txt,5379
Base.EggScrambled,Base,EggScrambled,food,Egg (Scrambled),Food,Egg,base:food,,food_keys,120.0,0.52,6.18,10.55,-20.0,,3,6,,,,,,,,,,,,,,,,,,,,Sandwich:20;Burger:20;Salad:20;Burrito:20;Taco:10,,,,,,,,,0.1,,items/food.txt,5398
Base.Eggplant,Base,Eggplant,food,Eggplant,Food,Vegetables,base:food,,food_keys,114.0,27.0,0.8,4.5,-16.0,-9.0,5,8,,true,30,60,,,,,,true,,10,,,,,,,,Pizza:8;Omelette:8;Soup:16;Stew:16;Pie:16;Stir fry:16;Burger:8|Cooked;Sandwich:4|Cooked;Salad:8|Cooked;Rice:16;Pasta:16,,,,,,,,,0.2,,items/food.txt,14314
Base.EmptyJar,Base,EmptyJar,fluid_container,Jar,Cooking,,base:normal,base:glass;base:jar,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,items/normal.txt,3346
Base.Epoxy,Base,Epoxy,drainable,Epoxy,Material,,base:drainable,base:epoxy,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,items/drainable.txt,488
Base.Extinguisher,Base,Extinguisher,drainable,Extinguisher,Household,,base:drainable,base:smeltableironsmall,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,items/drainable.txt,1595
Base.FabricRoll_Cotton,Base,FabricRoll_Cotton,drainable,Cotton Fabric Roll,Material,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,items/drainable.txt,2219
Base.FabricRoll_DenimBlack,Base,FabricRoll_DenimBlack,drainable,Black Denim Fabric Roll,Material,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,items/drainable.txt,2231
Base.FabricRoll_DenimBlue,Base,FabricRoll_DenimBlue,drainable,Blue Denim Fabric Roll,Material,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,items/drainable.txt,2242
Base.FabricRoll_DenimDarkBlue,Base,FabricRoll_DenimDarkBlue,drainable,Dark Blue Denim Fabric Roll,Material,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,items/drainable.txt,2253
Base.FeedingBottle,Base,FeedingBottle,fluid_container,Feeding Bottle,WaterContainer,,base:normal,base:farmingloot,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1,,items/normal.txt,13202
Base.Fertilizer,Base,Fertilizer,drainable,Fertilizer,Gardening,,base:drainable,base:fertilizer,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,items/drainable.txt,936
Base.FiberglassTape,Base,FiberglassTape,drainable,Fiberglass Tape,Material,,base:drainable,base:fiberglasstape,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,items/drainable.txt,502
Base.FishFillet,Base,FishFillet,food,Fish Fillet,Food,Fish,base:food,base:fishmeat,food_keys,205.0,1.0,12.0,28.52,-25.0,,2,4,,true,20,50,true,,,,,true,,,,,,,,,,Pizza:15;Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5|Cooked;Burger:10|Cooked;Salad:10|Cooked;Rice:15;Pasta:15;Taco:10|Cooked;Burrito:15|Cooked;AddBaitToChum:25,Fish,,,,,,,,0.2,,items/food.txt,6834
Base.FishFingers,Base,FishFingers,food,Fish Fingers,Food,Fish,base:food,,food_keys,230.0,10.2,8.1,26.441,-10.0,,3,5,,true,20,40,,,,,,true,,,,,,,,,,Sandwich:5;Burger:10;Salad:5;Taco:5;Burrito:10,Fish Finger,,,,,,,,0.2,,items/food.txt,11505
Base.FishFried,Base,FishFried,food,Fish (Fried),Food,Fish,base:food,,food_keys,210.0,7.0,12.0,16.0,-30.0,,4,7,,,,,,,,,,true,,,,,,,,,,Soup:15;Stew:15;Pie:15;Stir fry:15;Sandwich:5;Burger:10;Salad:10;Rice:15;Pasta:15;Burrito:10;Taco:5,Fish,,,,,,,,0.2,,items/food.txt,10403
Base.FishGuts,Base,FishGuts,food,Fish Guts,Fishing,,base:food,,food_keys,,,,,-5.0,,4,8,,false,,,true,,,,,,,20,,,,,,,,AddBaitToChum:5,,,,,,,,,0.1,,items/food.txt,15443
Base.FishRoe,Base,FishRoe,food,Fish Roe,Food,Roe,base:food,,food_keys,63.0,0.32,4.18,5.55,-10.0,,14,21,,,,,,,,,true,,,,,,,,,,,Salad:2;Sandwich:2;Soup:2;Toast:2,,,,,,,,,0.1,,items/food.txt,6863
Base.FishRoeSac,Base,FishRoeSac,food,Fish Roe Sac,Fishing,,base:food,,food_keys,56.0,14.0,0.8,5.2,-5.0,,4,8,,false,,,true,,,,,,,20,,,,,,,,,,,,,,,,,0.1,,items/food.txt,15460
Base.FishingLine,Base,FishingLine,drainable,Fishing Line,Fishing,,base:drainable,base:fishingline;base:thread,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,items/drainable.txt,797
Base.FlashLight_AngleHead,Base,FlashLight_AngleHead,drainable,Flashlight - Angle Headed,LightSource,,base:drainable,base:flashlight;base:flashlightpillar,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,items/drainable.txt,1005
Base.FlashLight_AngleHead_Army,Base,FlashLight_AngleHead_Army,drainable,Flashlight - Angle Headed,LightSource,,base:drainable,base:flashlight;base:flashlightpillar,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,items/drainable.txt,1031
Base.Flashlight_Crafted,Base,Flashlight_Crafted,drainable,Flashlight - Improvised,LightSource,,base:drainable,base:flashlight;base:hasmetal;base:ignorezombiedensity,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,items/drainable.txt,1389
Base.Flask,Base,Flask,fluid_container,Flask,Memento,,base:normal,base:ignorezombiedensity;base:hasmetal;base:ismemento,fluid:Gin,2630.0,0.0,0.0,0.0,-20.0,-20.0,,,,,,,,,,,,,,-10,,0,0.0,0.0,0,,,,,,,,,,0.5,Gin;Rum;Scotch;Vodka;Whiskey,0.1,,items/normal.txt,14295
Base.FlatheadCatfish,Base,FlatheadCatfish,food,Flathead Catfish,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7470
Base.Flax,Base,Flax,food,Flax,Material,,base:food,,food_keys,,,,,,,7,14,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.2,,items/food.txt,332
Base.FlaxRippled,Base,FlaxRippled,food,Flax (Rippled),Material,,base:food,,food_keys,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,0.2,,items/food.txt,344
Base.FlaxSeed,Base,FlaxSeed,food,Flax Seeds,Gardening,Seed,base:food,base:isseed,food_keys,71.0,0.0,4.5,0.0,-1.0,,,,true,,,,,,,,true,,,,,,,,,,,Salad:1;Bread:1;Muffin:1,,,,,,,,,0.02,,items/food.txt,354
Base.Flour2,Base,Flour2,food,Flour,Food,Thickener,base:food,base:flour;base:minoringredient,food_keys,50.0,21.0,0.0,5.0,-60.0,,,,,,,,,,,true,true,,,,,,,,,,,Soup:6;Stew:6,,,,,,,,,2.0,,items/food.txt,5162
Base.FountainCup,Base,FountainCup,fluid_container,Fountain Cup,WaterContainer,,base:normal,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.1,,items/normal.txt,7492
Base.FountainCupWater,Base,FountainCupWater,fluid_container,Fountain Cup of Water,WaterContainer,,base:normal,,fluid:Water,,,,,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,Water,0.3,,items/normal.txt,14093
Base.FourLeafClover,Base,FourLeafClover,food,Four Leaf Clover,Food,Herb,base:food,,food_keys,1.0,0.0,0.0,0.0,-1.0,,6,10,,,,,,,,,true,,,,,,,,,,,Salad:1;HotDrink:1;Soup:1,Clover,,,,,,,,0.1,,items/food.txt,7767
Base.FrenchFries,Base,FrenchFries,food,Fries,Food,Vegetable,base:food,,food_keys,203.0,35.97,5.19,3.35,-10.0,,3,5,,true,20,40,,,,,,true,,-10,,,,,,,,Sandwich:5;Burger:10,Fry,,,,,,,,0.2,,items/food.txt,11530
Base.FreshwaterDrum,Base,FreshwaterDrum,food,Freshwater Drum,Food,,base:food,base:fishmeat;base:uncutfish,food_keys,159.0,1.0,1.0,35.0,-15.0,,4,8,,true,20,60,true,,,,,true,true,20,,,,,,,,,,,,,,,,,0.4,,items/food.txt,7590
Base.FriedOnionRings,Base,FriedOnionRings,food,Fried Onion Rings,Food,Vegetables,base:food,,food_keys,200.0,22.0,12.0,2.0,-10.0,,4,7,,,,,,,,,,,,,,,,,,,,Sandwich:5;Burger:5;Hotdog:5;Salad:5,Fried Onion Ring,,,,,,,,0.1,,items/food.txt,10424
Base.FriedOnionRingsCraft,Base,FriedOnionRingsCraft,food,Fried Onion Rings,Food,Vegetables,base:food,,food_keys,200.0,22.0,12.0,2.0,-10.0,,4,7,,true,10,30,,,,,,true,true,,,,,,,,,Sandwich:5|Cooked;Burger:5|Cooked;Hotdog:5|Cooked;Salad:5|Cooked,Fried Onion Ring,,,,,,,,0.1,,items/food.txt,10880
Base.Fries,Base,Fries,food,Fries,Food,,base:food,,food_keys,203.0,35.97,5.19,3.35,-10.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.4,,items/food.txt,10444
