recipe,resultItem,item,use,requiresCooked,spice,share0,kcal0,carbs0,lipids0,proteins0,share10,kcal10
PastaPotForged,Base.PastaPotForged,Base.PorkChop,15,false,false,0.5,75.0,0.0,3.0,12.5,0.35,87.5
PastaPotForged,Base.PastaPotForged,Base.PowderedGarlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.PowderedOnion,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Processedcheese,5,false,false,1.0,70.0,0.0,6.0,4.0,0.7,81.666667
PastaPotForged,Base.PastaPotForged,Base.Rabbitmeat,15,false,false,0.5,484.5,10.0,10.0,92.5,0.35,565.25
PastaPotForged,Base.PastaPotForged,Base.RiceVinegar,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.RosemaryDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.SageDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.SalamiSlice,4,false,false,1.0,66.0,0.4,5.2,4.4,0.7,77.0
PastaPotForged,Base.PastaPotForged,Base.Salmon,15,false,false,0.5,135.0,0.0,5.275,17.14,0.35,157.5
PastaPotForged,Base.PastaPotForged,Base.Salt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Sausage,20,false,false,1.0,180.0,0.0,4.35,15.62,0.7,210.0
PastaPotForged,Base.PastaPotForged,Base.SeasoningSalt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Seasoning_Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.SesameOil,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Shrimp,10,false,false,1.0,80.0,0.0,7.0,10.0,0.7,93.333333
PastaPotForged,Base.PastaPotForged,Base.ShrimpFried,15,false,false,1.0,160.0,17.0,14.0,16.0,0.7,186.666667
PastaPotForged,Base.PastaPotForged,Base.ShrimpFriedCraft,15,false,false,1.0,160.0,17.0,14.0,16.0,0.7,186.666667
PastaPotForged,Base.PastaPotForged,Base.Smallanimalmeat,15,false,false,1.0,201.0,5.0,7.25,45.0,0.7,234.5
PastaPotForged,Base.PastaPotForged,Base.Smallbirdmeat,15,false,false,1.0,261.0,5.0,8.25,90.0,0.7,304.5
PastaPotForged,Base.PastaPotForged,Base.SourCream,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Soysauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Squid,15,false,false,0.5,102.5,0.5,6.5,16.26,0.35,119.583333
PastaPotForged,Base.PastaPotForged,Base.SquidCalamari,10,false,false,1.0,105.0,3.0,0.0,18.0,0.7,122.5
PastaPotForged,Base.PastaPotForged,Base.Steak,20,false,false,0.5,110.0,0.0,4.675,15.81,0.35,128.333333
PastaPotForged,Base.PastaPotForged,Base.Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.ThymeDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Tofu,10,false,false,1.0,30.0,1.0,1.0,5.0,0.7,35.0
PastaPotForged,Base.PastaPotForged,Base.TofuFried,15,false,false,1.0,35.0,3.0,1.0,5.0,0.7,40.833333
PastaPotForged,Base.PastaPotForged,Base.Tomato,12,false,false,1.0,14.0,3.5,0.2,1.3,0.7,16.333333
PastaPotForged,Base.PastaPotForged,Base.TomatoPaste,3,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.TurkeyEgg,10,false,false,1.0,71.0,0.37,4.54,5.78,0.7,82.833333
PastaPotForged,Base.PastaPotForged,Base.TurkeyFillet,20,false,false,0.4,92.0,0.0,4.0,12.8,0.28,107.333333
PastaPotForged,Base.PastaPotForged,Base.TurkeyLegs,31,false,false,0.738095,169.761905,0.0,6.642857,28.047619,0.516667,198.055556
PastaPotForged,Base.PastaPotForged,Base.TurkeyWings,25,false,false,0.833333,166.666667,0.0,8.333333,26.666667,0.583333,194.444444
PastaPotForged,Base.PastaPotForged,Base.Venison,20,false,false,0.25,110.0,0.0,4.675,15.655,0.175,128.333333
PastaPotForged,Base.PastaPotForged,Base.Vinegar2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Vinegar_Jug,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Wasabi,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.WildEggs,7,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
PastaPotForged,Base.PastaPotForged,Base.WildGarlic2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.WildGarlicDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PastaPotForged,Base.PastaPotForged,Base.Zucchini,10,false,false,1.0,33.0,6.1,0.63,2.37,0.7,38.5
PastaPotForged,Base.PastaPotForged,Base.cheese_powdered,14,false,false,1.0,130.0,20.7,9.7,21.0,0.7,151.666667
Pie,Base.PieWholeRaw,Base.Avocado,16,false,false,1.0,227.0,11.75,20.96,2.67,0.7,264.833333
Pie,Base.PieWholeRaw,Base.Bacon,12,false,false,1.0,160.0,0.0,14.0,10.0,0.7,186.666667
Pie,Base.PieWholeRaw,Base.BaconBits,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.BaconRashers,4,false,false,1.0,40.0,0.0,3.5,2.5,0.7,46.666667
Pie,Base.PieWholeRaw,Base.BeefJerky,10,false,false,0.5,205.0,5.5,13.0,16.5,0.35,239.166667
Pie,Base.PieWholeRaw,Base.BellPepper,8,false,false,1.0,30.0,7.0,0.0,1.0,0.7,35.0
Pie,Base.PieWholeRaw,Base.Broccoli,9,false,false,1.0,11.0,2.0,0.1,0.9,0.7,12.833333
Pie,Base.PieWholeRaw,Base.BrusselSprouts,9,false,false,0.45,53.55,9.2025,0.3825,3.5775,0.315,62.475
Pie,Base.PieWholeRaw,Base.CannedBellPepper_Open,8,false,false,0.166667,30.0,7.0,0.0,1.0,0.116667,35.0
Pie,Base.PieWholeRaw,Base.CannedBroccoli_Open,9,false,false,0.2,11.0,2.0,0.1,0.9,0.14,12.833333
Pie,Base.PieWholeRaw,Base.CannedCarrotsOpen,12,false,false,1.0,10.5,28.0,0.0,0.0,0.7,12.25
Pie,Base.PieWholeRaw,Base.CannedCarrots_Open,8,false,false,0.2,25.0,6.0,0.15,0.6,0.14,29.166667
Pie,Base.PieWholeRaw,Base.CannedEggplant_Open,16,false,false,0.333333,114.0,27.0,0.8,4.5,0.233333,133.0
Pie,Base.PieWholeRaw,Base.CannedLeek_Open,12,false,false,0.25,54.0,140.0,0.3,3.8,0.175,63.0
Pie,Base.PieWholeRaw,Base.CannedPotatoOpen,18,false,false,1.0,175.0,35.0,0.0,2.5,0.7,204.166667
Pie,Base.PieWholeRaw,Base.CannedPotato_Open,18,false,false,0.375,78.75,16.875,0.16875,3.375,0.2625,91.875
Pie,Base.PieWholeRaw,Base.CannedTomatoOpen,12,false,false,1.0,90.0,18.0,0.0,3.0,0.7,105.0
Pie,Base.PieWholeRaw,Base.CannedTomato_Open,12,false,false,0.25,14.0,3.5,0.2,1.3,0.175,16.333333
Pie,Base.PieWholeRaw,Base.Carrots,8,false,false,1.0,25.0,6.0,0.15,0.6,0.7,29.166667
Pie,Base.PieWholeRaw,Base.Cauliflower,9,false,false,1.0,24.0,3.0,0.0,4.0,0.7,28.0
Pie,Base.PieWholeRaw,Base.Chicken,10,false,false,0.30303,69.69697,0.0,2.727273,11.515152,0.212121,81.313131
Pie,Base.PieWholeRaw,Base.ChickenFillet,12,false,false,0.4,92.0,0.0,3.6,15.2,0.28,107.333333
Pie,Base.PieWholeRaw,Base.ChickenWings,15,false,false,0.789474,150.0,0.0,4.736842,17.368421,0.552632,175.0
Pie,Base.PieWholeRaw,Base.Crayfish,10,false,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
Pie,Base.PieWholeRaw,Base.Daikon,12,false,false,1.0,54.0,12.59,0.27,1.34,0.7,63.0
Pie,Base.PieWholeRaw,Base.DeadBird,10,false,false,0.666667,107.333333,0.333333,1.333333,14.666667,0.466667,125.222222
Pie,Base.PieWholeRaw,Base.DeadMouse,10,false,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
Pie,Base.PieWholeRaw,Base.DeadMousePups,5,false,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Pie,Base.PieWholeRaw,Base.DeadMousePupsSkinned,5,false,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Pie,Base.PieWholeRaw,Base.DeadMouseSkinned,10,false,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
Pie,Base.PieWholeRaw,Base.DeadRat,15,false,false,0.681818,220.909091,0.0,10.909091,27.272727,0.477273,257.727273
Pie,Base.PieWholeRaw,Base.DeadRatBaby,10,false,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
Pie,Base.PieWholeRaw,Base.DeadRatBabySkinned,10,false,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
Pie,Base.PieWholeRaw,Base.DeadRatSkinned,15,false,false,0.681818,220.909091,0.0,10.909091,27.272727,0.477273,257.727273
Pie,Base.PieWholeRaw,Base.DeadSquirrel,15,false,false,0.46875,225.0,0.0,7.03125,39.75,0.328125,262.5
Pie,Base.PieWholeRaw,Base.Eggplant,16,false,false,1.0,114.0,27.0,0.8,4.5,0.7,133.0
Pie,Base.PieWholeRaw,Base.FishFillet,15,false,false,0.6,123.0,0.6,7.2,17.112,0.42,143.5
Pie,Base.PieWholeRaw,Base.FishFried,15,false,false,0.5,105.0,3.5,6.0,8.0,0.35,122.5
Pie,Base.PieWholeRaw,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.GrapeLeaves,4,false,false,1.0,73.0,11.0,2.0,4.0,0.7,85.166667
Pie,Base.PieWholeRaw,Base.Gravy,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.Hotdog_single,10,false,false,1.0,65.0,1.25,2.0,1.25,0.7,75.833333
Pie,Base.PieWholeRaw,Base.Kale,8,false,false,0.5,89.0,20.705,0.355,4.57,0.35,103.833333
Pie,Base.PieWholeRaw,Base.Leek,12,false,false,1.0,54.0,140.0,0.3,1.3,0.7,63.0
Pie,Base.PieWholeRaw,Base.Lobster,10,false,false,0.25,30.0,0.0,1.75,7.0,0.175,35.0
Pie,Base.PieWholeRaw,Base.MeatPatty,20,false,false,0.5,306.0,0.0,15.0,23.0,0.35,357.0
Pie,Base.PieWholeRaw,Base.MincedMeat,20,false,false,0.5,150.0,0.0,15.0,23.0,0.35,175.0
Pie,Base.PieWholeRaw,Base.MushroomGeneric1,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Pie,Base.PieWholeRaw,Base.MushroomGeneric2,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Pie,Base.PieWholeRaw,Base.MushroomGeneric3,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
Pie,Base.PieWholeRaw,Base.MushroomGeneric4,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Pie,Base.PieWholeRaw,Base.MushroomGeneric5,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
Pie,Base.PieWholeRaw,Base.MushroomGeneric6,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Pie,Base.PieWholeRaw,Base.MushroomGeneric7,13,false,false,1.0,32.0,2.12,0.24,2.04,0.7,37.333333
Pie,Base.PieWholeRaw,Base.MushroomsButton,7,false,false,1.0,15.0,1.06,0.12,1.02,0.7,17.5
Pie,Base.PieWholeRaw,Base.MuttonChop,15,false,false,0.5,117.0,0.04,5.5,16.5,0.35,136.5
Pie,Base.PieWholeRaw,Base.Onion,5,false,false,0.5,14.0,3.27,0.035,0.385,0.35,16.333333
Pie,Base.PieWholeRaw,Base.Oysters,5,false,false,1.0,15.0,10.0,4.0,22.0,0.7,17.5
Pie,Base.PieWholeRaw,Base.OystersFried,6,false,false,1.0,25.0,11.0,4.0,20.0,0.7,29.166667
Pie,Base.PieWholeRaw,Base.Peas,10,false,false,0.5,59.5,10.225,0.425,3.975,0.35,69.416667
Pie,Base.PieWholeRaw,Base.Pepper,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.Pork,15,false,false,0.25,75.0,0.0,3.0,12.5,0.175,87.5
Pie,Base.PieWholeRaw,Base.PorkChop,15,false,false,0.5,75.0,0.0,3.0,12.5,0.35,87.5
Pie,Base.PieWholeRaw,Base.Potato,18,false,false,1.0,70.0,15.0,0.15,3.0,0.7,81.666667
Pie,Base.PieWholeRaw,Base.PowderedGarlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.PowderedOnion,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.Rabbitmeat,15,false,false,0.5,484.5,10.0,10.0,92.5,0.35,565.25
Pie,Base.PieWholeRaw,Base.Salmon,15,false,false,0.5,135.0,0.0,5.275,17.14,0.35,157.5
Pie,Base.PieWholeRaw,Base.Salt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.SeasoningSalt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.Shrimp,10,false,false,1.0,80.0,0.0,7.0,10.0,0.7,93.333333
Pie,Base.PieWholeRaw,Base.Smallanimalmeat,15,false,false,1.0,201.0,5.0,7.25,45.0,0.7,234.5
Pie,Base.PieWholeRaw,Base.Smallbirdmeat,15,false,false,1.0,261.0,5.0,8.25,90.0,0.7,304.5
Pie,Base.PieWholeRaw,Base.Squid,15,false,false,0.5,102.5,0.5,6.5,16.26,0.35,119.583333
Pie,Base.PieWholeRaw,Base.SquidCalamari,10,false,false,1.0,105.0,3.0,0.0,18.0,0.7,122.5
Pie,Base.PieWholeRaw,Base.SweetPotato,18,false,false,1.0,70.0,14.52,0.15,2.88,0.7,81.666667
Pie,Base.PieWholeRaw,Base.Tomato,12,false,false,1.0,14.0,3.5,0.2,1.3,0.7,16.333333
Pie,Base.PieWholeRaw,Base.TomatoPaste,3,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.TurkeyFillet,20,false,false,0.4,92.0,0.0,4.0,12.8,0.28,107.333333
Pie,Base.PieWholeRaw,Base.TurkeyLegs,10,false,false,0.238095,54.761905,0.0,2.142857,9.047619,0.166667,63.888889
Pie,Base.PieWholeRaw,Base.TurkeyWings,25,false,false,0.833333,166.666667,0.0,8.333333,26.666667,0.583333,194.444444
Pie,Base.PieWholeRaw,Base.Turnip,18,false,false,1.0,70.0,14.52,0.15,2.88,0.7,81.666667
Pie,Base.PieWholeRaw,Base.Wasabi,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.WildGarlic2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.WildGarlicDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie,Base.PieWholeRaw,Base.Zucchini,10,false,false,1.0,33.0,6.1,0.63,2.37,0.7,38.5
PieSweet,Base.PieWholeRawSweet,Base.Apple,16,false,false,1.0,95.0,25.13,0.31,0.47,0.7,110.833333
PieSweet,Base.PieWholeRawSweet,Base.Banana,16,false,false,1.0,105.0,26.95,0.39,1.29,0.7,122.5
PieSweet,Base.PieWholeRawSweet,Base.BeautyBerry,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.BerryBlack,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.BerryBlue,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.BerryGeneric1,5,false,false,1.0,12.0,3.0,0.0,2.0,0.7,14.0
PieSweet,Base.PieWholeRawSweet,Base.BerryGeneric2,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.BerryGeneric3,5,false,false,1.0,8.0,3.0,0.0,2.0,0.7,9.333333
PieSweet,Base.PieWholeRawSweet,Base.BerryGeneric4,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.BerryGeneric5,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.BerryPoisonIvy,5,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.CannedFruitCocktailOpen,15,false,false,1.0,250.0,0.0,24.0,10.0,0.7,291.666667
PieSweet,Base.PieWholeRawSweet,Base.CannedMilkOpen,5,false,false,0.5,236.0,11.8,11.8,11.8,0.35,275.333333
PieSweet,Base.PieWholeRawSweet,Base.CannedPeachesOpen,15,false,false,1.0,250.0,0.0,24.0,10.0,0.7,291.666667
PieSweet,Base.PieWholeRawSweet,Base.CannedPineappleOpen,15,false,false,1.0,250.0,0.0,24.0,10.0,0.7,291.666667
PieSweet,Base.PieWholeRawSweet,Base.Cherry,3,false,false,1.0,5.0,1.31,0.0,0.09,0.7,5.833333
PieSweet,Base.PieWholeRawSweet,Base.Chocolate,20,false,false,1.0,850.0,110.0,66.0,10.0,0.7,991.666667
PieSweet,Base.PieWholeRawSweet,Base.ChocolateChips,6,false,false,1.0,50.0,17.0,8.0,1.0,0.7,58.333333
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_Butterchunkers,20,false,false,1.0,230.0,29.0,12.0,2.0,0.7,268.333333
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_Crackle,20,false,false,1.0,230.0,29.0,12.0,2.0,0.7,268.333333
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_Deux,20,false,false,1.0,250.0,34.0,12.0,2.0,0.7,291.666667
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_GalacticDairy,20,false,false,1.0,190.0,30.0,8.0,2.0,0.7,221.666667
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_HeartBox,25,false,false,0.625,1062.5,137.5,81.25,12.5,0.4375,1239.583333
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_RoysPBPucks,20,false,false,1.0,230.0,26.0,13.0,5.0,0.7,268.333333
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_Smirkers,20,false,false,1.0,280.0,35.0,14.0,4.0,0.7,326.666667
PieSweet,Base.PieWholeRawSweet,Base.Chocolate_SnikSnak,20,false,false,1.0,230.0,29.0,12.0,3.0,0.7,268.333333
PieSweet,Base.PieWholeRawSweet,Base.Cinnamon,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieSweet,Base.PieWholeRawSweet,Base.DriedApricots,16,false,false,1.0,241.0,62.6,0.5,3.4,0.7,281.166667
PieSweet,Base.PieWholeRawSweet,Base.HollyBerry,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
PieSweet,Base.PieWholeRawSweet,Base.Honey,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieSweet,Base.PieWholeRawSweet,Base.Icing,10,false,false,1.0,110.0,80.0,44.0,16.0,0.7,128.333333
PieSweet,Base.PieWholeRawSweet,Base.Lemon,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieSweet,Base.PieWholeRawSweet,Base.Lime,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieSweet,Base.PieWholeRawSweet,Base.Mango,10,false,false,0.5,126.0,39.35,0.545,1.945,0.35,147.0
PieSweet,Base.PieWholeRawSweet,Base.Marshmallows,5,false,false,1.0,30.0,8.0,0.0,0.5,0.7,35.0
PieSweet,Base.PieWholeRawSweet,Base.Orange,12,false,false,1.0,65.0,16.27,0.3,1.0,0.7,75.833333
PieSweet,Base.PieWholeRawSweet,Base.Peach,12,false,false,1.0,58.0,14.31,0.38,1.36,0.7,67.666667
PieSweet,Base.PieWholeRawSweet,Base.Pear,8,false,false,0.5,37.5,10.065,0.105,0.135,0.35,43.75
PieSweet,Base.PieWholeRawSweet,Base.Pineapple,12,false,false,0.5,226.0,59.35,0.545,2.445,0.35,263.666667
PieSweet,Base.PieWholeRawSweet,Base.Pumpkin,20,false,false,0.5,202.0,10.225,10.305,17.265,0.35,235.666667
PieSweet,Base.PieWholeRawSweet,Base.PumpkinSliced,4,false,false,1.0,40.0,2.04,2.06,3.45,0.7,46.666667
PieSweet,Base.PieWholeRawSweet,Base.PumpkinSmashed,8,false,false,1.0,80.0,4.09,4.12,6.9,0.7,93.333333
PieSweet,Base.PieWholeRawSweet,Base.Rosehips,6,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PieSweet,Base.PieWholeRawSweet,Base.Strewberrie,5,false,false,1.0,4.0,0.92,0.04,0.08,0.7,4.666667
PieSweet,Base.PieWholeRawSweet,Base.WinterBerry,10,false,false,1.0,23.0,5.0,0.0,4.0,0.7,26.833333
Pizza,Base.PizzaRecipe,Base.Bacon,12,false,false,1.0,160.0,0.0,14.0,10.0,0.7,186.666667
Pizza,Base.PizzaRecipe,Base.BaconBits,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.BaconRashers,4,false,false,1.0,40.0,0.0,3.5,2.5,0.7,46.666667
Pizza,Base.PizzaRecipe,Base.BaloneySlice,5,false,false,1.0,33.0,0.33,1.06,3.78,0.7,38.5
Pizza,Base.PizzaRecipe,Base.Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.BasilDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Beef,20,false,false,0.25,110.0,0.0,4.675,15.655,0.175,128.333333
Pizza,Base.PizzaRecipe,Base.BellPepper,8,false,false,1.0,30.0,7.0,0.0,1.0,0.7,35.0
Pizza,Base.PizzaRecipe,Base.Broccoli,9,false,false,1.0,11.0,2.0,0.1,0.9,0.7,12.833333
Pizza,Base.PizzaRecipe,Base.CannedBellPepper_Open,8,false,false,0.166667,30.0,7.0,0.0,1.0,0.116667,35.0
Pizza,Base.PizzaRecipe,Base.CannedBroccoli_Open,9,false,false,0.2,11.0,2.0,0.1,0.9,0.14,12.833333
Pizza,Base.PizzaRecipe,Base.CannedCornedBeefOpen,12,false,false,0.5,360.0,0.0,24.0,39.0,0.35,420.0
Pizza,Base.PizzaRecipe,Base.CannedEggplant_Open,8,false,false,0.166667,57.0,13.5,0.4,2.25,0.116667,66.5
Pizza,Base.PizzaRecipe,Base.CannedPineappleOpen,15,false,false,1.0,250.0,0.0,24.0,10.0,0.7,291.666667
Pizza,Base.PizzaRecipe,Base.CannedSardinesOpen,14,false,false,1.0,150.0,0.0,11.0,14.0,0.7,175.0
Pizza,Base.PizzaRecipe,Base.CannedTomatoOpen,12,false,false,1.0,90.0,18.0,0.0,3.0,0.7,105.0
Pizza,Base.PizzaRecipe,Base.CannedTomato_Open,12,false,false,0.25,14.0,3.5,0.2,1.3,0.175,16.333333
Pizza,Base.PizzaRecipe,Base.Capers,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Cauliflower,9,false,false,1.0,24.0,3.0,0.0,4.0,0.7,28.0
Pizza,Base.PizzaRecipe,Base.Cheese,15,false,false,1.0,113.0,0.87,9.33,6.4,0.7,131.833333
Pizza,Base.PizzaRecipe,Base.Chicken,10,false,false,0.30303,69.69697,0.0,2.727273,11.515152,0.212121,81.313131
Pizza,Base.PizzaRecipe,Base.ChickenFillet,12,false,false,0.4,92.0,0.0,3.6,15.2,0.28,107.333333
Pizza,Base.PizzaRecipe,Base.ChickenWings,15,false,false,0.789474,150.0,0.0,4.736842,17.368421,0.552632,175.0
Pizza,Base.PizzaRecipe,Base.Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.ChivesDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.CilantroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.CilantroSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Crayfish,10,false,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
Pizza,Base.PizzaRecipe,Base.Dandelions,5,false,false,1.0,25.0,5.0,0.5,1.5,0.7,29.166667
Pizza,Base.PizzaRecipe,Base.Dip_NachoCheese,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Dip_Ranch,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Dip_Salsa,4,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.Eggplant,8,false,false,0.5,57.0,13.5,0.4,2.25,0.35,66.5
Pizza,Base.PizzaRecipe,Base.FishFillet,15,false,false,0.6,123.0,0.6,7.2,17.112,0.42,143.5
Pizza,Base.PizzaRecipe,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pizza,Base.PizzaRecipe,Base.GreenOnions,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
